,ApplicationApproved,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,Avg30DayGamblingSpend,Avg30DayCashWithdrawals,NumberOfDirectDebitsFailingLast30Days,CreditCardUsedForUtilities,Avg30DayBenefitsReceived
243,0,0.9999999,24,98,0.0,,0,98,0,98,0,81.78626815520848,0.0,2,1,0.0
244,1,0.9999999,21,98,0.0,,0,98,0,98,0,74.81478959013482,29.239075645585825,1,1,0.0
245,0,0.911898274,41,1,0.166723145,2950.0,5,2,1,2,4,69.7438150529575,253.33153111279785,4,0,0.0
246,1,0.329317071,64,2,0.07840992,2741.0,9,0,0,1,0,47.47198544477888,3.012873339071525,0,1,570.6497689463316
247,1,0.9999999,38,98,3.0,,0,98,0,98,0,53.97607197895695,196.1918100792965,1,1,0.0
248,1,0.9999999,33,0,0.142910033,2700.0,1,1,0,1,2,82.18931609493288,57.63643620259711,0,0,0.0
249,1,0.574252926,49,0,0.319736053,3333.0,9,0,1,1,3,68.82597134734817,28.83011119672034,2,0,0.0
250,1,0.00128297,32,0,0.274788703,4850.0,14,0,0,1,0,67.60040535234897,96.1983569395705,2,0,0.0
251,0,0.9999999,37,98,0.00757815,3166.0,0,98,0,98,0,78.64725116856212,145.3000789037232,2,0,0.0
252,1,0.9999999,22,98,3.0,,0,98,0,98,0,51.03634770132479,0.0,1,0,0.0
253,0,0.772933697,34,0,0.216909046,4056.0,4,2,0,3,3,66.21205515331349,9.201094934118087,3,0,0.0
254,1,0.9999999,24,98,0.0,,0,98,0,98,0,116.28614207419996,0.0,0,0,0.0
255,0,0.9999999,54,0,0.621786065,10189.0,8,0,1,1,0,71.15941936493479,74.80429128848522,2,0,527.2471551373641
256,0,0.9999999,55,98,0.008073818,2600.0,0,98,0,98,0,75.9891914054362,126.30727854679704,4,1,545.7818560123326
257,1,0.379153975,49,0,3.0,,15,0,3,1,3,78.67020992434863,214.39289085455405,0,0,0.0
258,0,0.9999999,28,98,3.0,,0,98,0,98,0,91.3532374372832,179.27632013386045,5,0,0.0
259,0,0.9999999,31,98,0.0,,0,98,0,98,0,70.62683551558956,0.0,2,1,0.0
260,1,0.046655558,67,1,0.412030318,6200.0,19,0,2,1,0,73.34724998397408,202.4451677913113,1,0,518.5172715402554
261,0,0.9999999,21,98,0.0,1400.0,0,98,0,98,0,72.49133698150261,0.0,4,0,0.0
262,1,0.9999999,50,98,0.0,28733.0,0,98,0,98,4,42.1818729102023,110.34294147186812,1,1,0.0
263,1,0.918181283,26,2,0.407883462,3500.0,6,0,1,1,2,67.96010146040229,115.66324375782357,4,0,0.0
264,1,0.947395116,61,4,0.536481557,4933.0,11,1,1,3,1,55.17236513252549,0.0,1,0,570.5575006031529
265,0,0.9999999,24,98,3.0,,0,98,0,98,0,81.0210400779229,13.697926877658716,5,0,0.0
266,1,0.9999999,22,98,0.0,,0,98,0,98,0,41.99289037880893,0.0,4,0,0.0
267,0,0.9999999,54,98,0.059411438,1800.0,0,98,0,98,0,76.49377825849211,40.23645899962995,3,0,523.329742994643
268,1,0.9999999,25,98,0.0,3000.0,0,98,0,98,0,84.38410503023513,101.51143070142604,3,1,0.0
269,0,0.9999999,43,98,0.0,1958.0,0,98,0,98,2,100.44562723056578,181.6602877251887,3,0,0.0
270,1,0.9999999,28,98,0.0,500.0,0,98,0,98,0,113.41191462109242,0.0,0,0,0.0
271,1,0.9999999,22,98,0.0,,0,98,0,98,0,76.95233774840437,62.250519457025945,2,1,0.0
272,0,0.9999999,64,1,3.0,,3,3,0,2,0,65.76559694265866,32.3621461997956,1,0,520.0337917916189
273,0,0.9999999,44,98,0.0,,0,98,0,98,0,61.26598439367921,57.19242729854322,1,1,0.0
274,1,0.9999999,46,96,0.051765216,4616.0,0,96,0,96,0,67.39973099573493,0.0,4,0,0.0
275,0,0.9999999,26,96,0.0,,0,96,0,96,0,64.03954482235444,0.0,5,0,0.0
276,0,0.739710048,28,2,1.042714329,3300.0,8,1,2,1,0,65.18196867876726,120.1417394977978,0,1,0.0
277,0,0.9999999,35,98,3.0,,0,98,0,98,0,83.11010513151953,0.0,2,0,0.0
278,1,0.823059361,71,1,3.0,,6,1,0,1,0,91.70795104190998,0.0,4,0,565.7332183116145
279,1,0.706688236,35,0,0.452098849,5907.0,8,2,2,2,1,35.17922256316101,66.35572569980897,4,1,0.0
280,0,0.9999999,24,98,3.0,,0,98,0,98,0,101.7501249048978,0.0,5,1,0.0
281,0,0.9999999,33,96,0.008046818,4100.0,0,96,0,96,0,87.58853423268476,0.0,0,1,0.0
282,1,0.188698098,61,4,3.0,,21,0,1,2,0,79.37746400428257,0.0,3,0,540.3547699458753
283,0,0.9999999,24,98,0.0,3333.0,0,98,0,98,0,73.2649169313039,18.65332700092741,1,1,0.0
284,1,0.475099177,68,0,0.204493235,11750.0,7,0,2,1,1,86.42795018877347,183.6905147094228,1,1,537.4452866597982
285,0,0.9999999,24,98,0.0,,0,98,0,98,0,70.6080808567686,9.371147688546742,1,0,0.0
286,1,0.770782562,58,0,0.318177034,9500.0,16,1,1,1,2,79.7867755534126,149.2168250837871,1,0,571.685066868465
287,0,0.9999999,25,98,3.0,,0,98,0,98,0,77.11687893262459,21.15878392611796,0,0,0.0
288,1,0.9999999,24,98,0.0,1488.0,0,98,0,98,0,104.33824523418129,128.81572311898063,0,0,0.0
289,0,0.9999999,56,98,0.0,,0,98,0,98,0,71.36092444024075,0.0,3,0,525.4048165523818
290,1,0.030715501,58,0,0.007739938,3875.0,7,0,0,1,0,40.90626941386185,0.0,0,1,509.7758357497633
291,0,0.9999999,24,98,0.0,,0,98,0,98,0,70.83464934515149,0.0,4,0,0.0
292,1,0.9999999,22,98,0.0,,0,98,0,98,0,106.72911764440094,59.81483724654852,0,0,0.0
293,0,0.9999999,25,98,0.0,,0,98,0,98,0,74.3724424468641,17.38479659048042,3,0,0.0
294,1,0.888111888,26,0,0.192898273,2083.0,2,1,0,1,0,54.92444288754952,10.941889513446064,4,0,0.0
295,1,1.471057884,28,1,0.042591482,5000.0,5,0,0,3,0,80.80516775518343,119.10164657994908,3,0,0.0
296,0,1.107956817,60,2,0.54248366,2600.0,5,0,0,1,0,89.46930308754216,164.02591217629765,2,0,551.179984778947
297,0,1.03109328,66,6,0.180750574,3916.0,15,0,0,1,0,69.47232875125991,38.12033317714982,4,0,535.6691960509437
298,0,0.716570857,53,4,3.0,,6,1,1,2,0,81.55153079000473,16.543945207746937,2,0,576.5580560305292
299,1,0.9999999,22,98,0.0,,0,98,0,98,0,43.43521774488285,0.0,4,0,0.0
300,1,0.9999999,45,98,0.0,2950.0,0,98,0,98,2,105.05988535510664,66.21959110959372,1,1,0.0
301,0,0.9999999,54,98,0.0,,0,98,0,98,0,94.41749962062484,44.05120514125037,2,0,540.8081861279719
302,1,0.9999999,24,98,0.0,,0,98,0,98,0,110.68277270221608,268.7479869155246,3,1,0.0
303,0,0.9999999,44,98,0.0,3612.0,0,98,0,98,2,79.67644610901391,139.00027256609286,0,1,0.0
304,0,1.135552064,41,2,0.845887215,7500.0,12,0,4,1,0,73.7182329092912,110.75950176132793,4,0,0.0
305,0,0.9999999,45,98,0.0,3600.0,0,98,0,98,0,70.82988313479102,0.0,0,1,0.0
306,1,0.9999999,60,98,0.043503821,1700.0,0,98,0,98,0,69.25992896870702,121.86859949932388,4,1,527.6870397422464
307,1,0.9999999,29,98,0.0,1600.0,0,98,0,98,0,50.72944677179284,50.80851912034659,4,0,0.0
308,0,0.9999999,34,98,3.0,,0,98,0,98,0,61.04595485604671,192.17166833750795,1,0,0.0
309,1,0.756749036,38,3,0.210675875,27800.0,13,3,2,5,2,91.7653924208551,110.31788214769104,4,0,0.0
310,0,0.9999999,24,98,0.0,1100.0,0,98,0,98,0,91.95621490194586,104.09423233990458,5,1,0.0
311,1,0.9999999,22,98,0.0,,0,98,0,98,0,55.758541304273095,11.278861363662209,4,0,0.0
312,0,0.9999999,51,98,0.0,800.0,0,98,0,98,0,75.17528839537724,80.0,3,1,400.0
313,0,0.915053092,48,1,0.652056901,2600.0,8,0,1,7,0,67.65985999147723,0.0,0,1,0.0
314,0,0.9999999,27,98,0.0,,0,98,0,98,0,86.74387702750309,80.90245019138987,5,1,0.0
315,0,0.9999999,23,98,0.006997667,3000.0,0,98,0,98,0,94.14700255068564,135.69434436496562,1,0,0.0
316,1,0.9999999,33,98,0.0,2534.0,0,98,0,98,0,56.25487231547544,45.345926326091735,2,1,0.0
317,1,0.9999999,33,98,0.0,1500.0,0,98,0,98,0,50.77032449203578,0.0,3,1,0.0
318,0,0.9999999,22,98,0.0,0.0,0,98,0,98,0,0.0,0.0,1,1,0.0
319,0,0.9999999,39,98,0.0,2200.0,0,98,0,98,1,77.0265285997974,145.7887977800519,1,0,0.0
320,0,0.9999999,44,98,0.037367158,2916.0,0,98,0,98,2,71.88638607590644,0.0,3,0,0.0
321,1,0.9999999,52,98,0.0,9016.0,0,98,0,98,2,83.70288599208044,100.02527011398767,2,0,514.7811591778243
322,1,0.9999999,22,98,0.0,,0,98,0,98,0,37.300719389099534,0.0,3,0,0.0
323,1,0.085927154,62,0,0.359303391,12000.0,12,0,2,1,0,63.31391580807601,42.17307705025897,3,1,533.39339490762
324,0,0.9999999,24,98,0.035081101,2650.0,0,98,0,98,1,91.63693719591552,78.93982076145522,4,0,0.0
325,1,0.9999999,26,98,0.0,2000.0,0,98,0,98,0,42.13808869564092,200.0,0,1,0.0
326,1,0.9999999,35,98,0.0,1700.0,1,98,0,98,1,52.39347345748463,28.206979192566763,4,0,0.0
327,0,0.9999999,21,98,0.0,3545.0,0,98,0,98,0,63.90946949527383,0.0,1,0,0.0
328,0,0.9999999,30,98,0.0,2200.0,0,98,0,98,0,134.9035116647941,0.0,1,0,0.0
329,1,1.746506986,31,0,3.0,,5,0,0,3,0,43.38767934926321,31.87753413345809,1,0,0.0
330,0,0.914440794,46,2,0.315091678,3544.0,2,2,1,1,4,72.7034034844561,90.25518534025132,1,0,0.0
331,0,1.459343795,54,3,3.0,,18,9,0,7,0,78.02085475419716,24.833676256297228,4,0,546.8109269738321
332,0,0.9999999,42,98,0.0,,0,98,0,98,0,63.6681005038207,215.138617943957,1,1,0.0
333,0,0.403861903,41,3,0.42336809,7000.0,11,0,2,2,0,62.626843281954606,122.84488078616296,3,0,0.0
334,0,0.9999999,79,98,0.005342832,1122.0,0,98,0,98,0,67.42001237666774,112.2,2,1,518.01126519097
335,1,1.114856429,27,1,0.081167533,2500.0,4,2,0,2,1,104.9017740886008,0.0,3,1,0.0
336,1,0.9999999,21,98,0.0,1344.0,0,98,0,98,0,82.84646989854971,109.33342513025828,0,1,0.0
337,1,0.148694525,40,2,1.176364727,1666.0,8,0,1,3,1,80.59659098059245,166.60000000000002,2,1,0.0
338,0,1.1005996,53,1,0.772305496,1400.0,4,1,0,2,0,74.93182454422605,0.0,3,0,543.7530441245054
339,1,0.991332117,48,1,0.281099789,5200.0,7,1,0,5,3,74.81900575822073,0.0,4,1,0.0
340,1,0.9999999,29,98,0.0,1854.0,0,98,0,98,0,44.68055513312149,25.8325042137188,1,1,0.0
341,1,0.9999999,28,98,0.0,2171.0,0,98,0,98,0,72.68347388909598,98.86218236027672,0,1,0.0
342,0,0.9999999,66,98,0.0,,0,98,0,98,0,113.54726607857545,195.6475055189308,0,0,553.0728156521482
343,0,0.9999999,42,98,3.0,,0,98,0,98,0,83.0784587478126,103.30174133382256,3,0,0.0
344,0,0.9999999,26,98,0.0,1550.0,0,98,0,98,0,81.97867469849092,15.622586074802086,0,0,0.0
345,0,0.9999999,62,8,0.800428418,2800.0,13,2,1,3,0,98.82917747209686,0.0,0,1,550.5403812395618
346,0,0.9999999,58,98,0.0,2500.0,0,98,0,98,0,73.62126980514526,189.2082266570023,3,0,529.0450483927109
347,1,0.433805162,24,0,0.07244277,3450.0,3,0,0,1,0,100.15427620945869,138.24956596202668,3,1,0.0
348,1,0.9999999,22,98,0.0,,0,98,0,98,0,83.87411183312506,0.0,4,0,0.0
349,1,0.9999999,34,98,0.0,,0,98,0,98,0,101.08959939110552,86.48581507123191,1,0,0.0
350,0,0.392782474,48,0,0.019542494,6600.0,5,0,0,2,0,63.88183233931557,95.03066342860262,1,0,0.0
351,1,0.929762809,62,1,3.0,,6,0,3,1,0,60.597681462134354,46.95479637375559,4,0,514.8251374125939
352,1,0.526946108,39,0,0.31862069,2174.0,4,0,0,1,0,83.51649621338586,67.43925744594316,1,1,0.0
353,0,0.9999999,51,98,0.0,,0,98,0,98,0,67.81497417057042,0.0,2,0,530.9437002037944
354,0,0.879710814,42,1,0.161299809,6800.0,5,0,0,1,2,68.33119642999861,121.35686144008253,2,1,0.0
355,1,0.9999999,22,98,0.0,1972.0,0,98,0,98,0,44.04463736317308,29.258997593375263,3,1,0.0
356,1,0.155121775,36,1,3.0,,4,0,1,1,0,54.53177758796109,0.0,2,1,0.0
357,1,0.9999999,47,98,0.005292561,3400.0,0,98,0,98,0,39.77183361407356,119.60697243588552,4,1,0.0
358,0,0.9999999,60,98,0.0,931.0,0,98,0,98,0,110.11243631294356,26.362259074851675,4,0,465.5
359,1,0.982083831,44,1,0.077482172,14583.0,6,0,0,4,2,70.19220087147272,101.3867743003058,2,0,0.0
360,0,0.911292924,72,1,0.398299079,5643.0,14,0,2,1,0,74.06042357523474,0.0,4,0,546.1383008410309
361,1,0.0,32,2,0.463610776,7460.0,10,0,1,1,0,59.57453251303731,217.5660201341629,0,0,0.0
362,0,0.9999999,34,96,0.0,3500.0,0,96,0,96,1,80.92277947968437,137.5130706014025,5,1,0.0
363,1,0.9999999,26,98,0.0,,0,98,0,98,0,65.4553381076818,55.47850320747923,0,1,0.0
364,0,0.256522799,31,1,0.275976977,3300.0,4,0,0,2,2,70.62294388347885,156.9959971149189,0,0,0.0
365,1,0.443804496,45,0,0.121433797,4100.0,4,0,0,1,1,55.777918823908095,13.707747654663976,3,0,0.0
366,0,0.9999999,29,98,0.009314141,1180.0,0,98,0,98,1,99.03156266088514,16.22004365206992,2,1,0.0
367,0,0.540637052,40,0,3.0,,2,0,1,3,1,78.61066774688877,0.0,1,1,0.0
368,1,0.9999999,29,98,0.0,,0,98,0,98,0,82.10211838578917,80.24457065105634,2,1,0.0
369,1,0.998046693,56,0,3.0,,11,0,0,1,0,65.00542766556175,0.0,4,0,543.411172144736
370,1,0.830927063,45,1,0.388528328,5700.0,10,0,1,1,0,48.33159456865054,206.34341389004257,1,1,0.0
371,0,0.803274591,46,1,1.619764398,1527.0,6,2,2,1,1,67.70499280969291,24.602313069864056,0,0,0.0
372,1,0.0,49,0,0.213854021,2150.0,4,0,0,1,3,74.03810988685507,36.20609388863241,4,1,0.0
373,0,0.9999999,26,98,0.0,,0,98,0,98,0,83.47227540375599,0.0,3,1,0.0
374,1,0.9999999,45,2,0.015319801,2610.0,2,0,0,1,0,85.76368399800651,38.14330608787202,4,1,0.0
375,0,1.015369006,64,1,3.0,,16,0,0,1,0,96.2477790039906,180.70554763349983,0,0,501.6240158312904
376,1,0.623344958,53,3,0.400786557,11187.0,10,0,2,2,1,37.79020056669805,54.67140296978846,2,0,513.7467485986037
377,0,0.9999999,29,98,0.0,,0,98,0,98,0,80.32027841528178,259.3012652024432,0,0,0.0
378,0,0.9999999,31,98,0.0,2573.0,0,98,0,98,3,91.65020408821144,0.0,5,1,0.0
379,1,0.770972839,46,2,0.54637748,6500.0,6,1,1,1,2,62.51858137537504,0.0,1,0,0.0
380,1,1.027888446,44,1,0.096516459,3128.0,3,0,0,1,0,39.27446329479415,84.77118990737672,2,0,0.0
381,1,0.687414811,48,1,0.193331705,8187.0,5,1,1,1,0,64.96801852224564,0.0,0,0,0.0
382,0,1.01173136,36,1,0.524147374,8033.0,10,0,1,3,1,70.01321219498924,34.94039219554405,5,0,0.0
383,0,0.9999999,28,98,0.0,1700.0,0,98,0,98,0,73.85807914579782,0.0,0,1,0.0
384,1,0.9999999,28,98,0.0,,0,98,0,98,0,79.84313578992399,0.0,2,0,0.0
385,1,0.692405755,58,1,0.629712546,11166.0,20,0,2,1,0,52.3753970897899,76.39594228282157,0,0,515.6186292828025
386,1,0.9999999,22,98,0.0,,0,98,0,98,0,52.02231242278592,0.0,3,0,0.0
387,0,0.900637692,61,1,0.602236422,5633.0,8,0,2,1,0,66.76226132105391,0.0,5,1,548.9127214580715
388,0,0.9999999,57,98,0.022840119,3020.0,0,98,0,98,0,67.35389492752591,48.09252360693832,5,0,533.3436424586648
389,0,0.9999999,27,98,0.0,750.0,0,98,0,98,0,90.90594934206987,75.0,3,0,0.0
390,0,0.9999999,27,98,3.0,,0,98,0,98,0,87.87497716393443,0.0,5,1,0.0
391,1,0.9999999,22,98,0.0,201.0,0,98,0,98,0,40.437224490635806,20.1,0,0,0.0
392,0,0.063237546,38,0,0.491358377,7000.0,6,0,1,1,1,90.7581585709966,0.0,4,0,0.0
393,1,0.969612155,53,3,0.15331204,7200.0,4,0,1,2,1,69.17942117460315,1.3535660951394917,4,0,549.0577370177836
394,0,0.553784861,55,0,3.0,,4,0,1,2,0,88.49965920932908,0.0,3,0,553.8966179635427
395,0,0.9999999,41,1,0.133297787,3750.0,2,3,0,1,0,74.56964933768575,50.94177923213133,4,0,0.0
396,0,0.9999999,50,98,0.0,,0,98,0,98,0,90.76570277107952,0.0,0,1,0.0
397,1,0.081020804,56,2,0.317548747,14000.0,15,0,1,1,1,64.1409101059619,167.04064027626583,4,0,565.3432563759891
398,1,0.9999999,26,0,3.0,,2,0,0,2,0,74.80072526348854,0.0,4,0,0.0
399,1,0.9999999,25,98,0.020344288,1916.0,0,98,0,98,0,67.18084389204047,0.0,0,0,0.0
400,1,0.9999999,22,98,0.0,,0,98,0,98,0,54.20102180784257,0.0,1,1,0.0
401,1,0.693536932,50,0,3.0,,2,1,1,1,0,45.8141942800515,150.34744472228488,4,1,0.0
402,0,0.9999999,33,98,3.0,,0,98,0,98,0,64.85898481717946,141.16966636887872,5,1,0.0
403,1,0.663792026,61,3,0.466569465,4800.0,10,6,2,4,1,65.88990614996537,7.06518868794916,0,1,588.837713179382
404,0,0.0,56,0,0.002713898,7000.0,7,0,0,1,0,97.0007998206994,2.0461072112855305,0,0,528.5069090456308
405,0,0.993513864,62,1,1.551703878,1701.0,9,2,2,3,0,72.18889655857643,50.672581812508135,0,1,528.657637209177
406,1,0.0,65,1,0.30887947,18401.0,18,0,4,1,0,32.27288988697065,12.241622042476957,2,1,567.0450052508787
407,1,0.9999999,21,98,0.0,,0,98,0,98,0,85.06998544407855,0.0,2,0,0.0
408,0,0.872966085,49,3,3.0,,4,2,1,1,2,78.27240392415456,0.0,2,0,0.0
409,0,0.50478897,59,2,3.0,,14,0,2,1,0,71.96866424544885,0.0,5,0,568.6282985455539
410,0,0.9999999,27,98,3.0,,0,98,0,98,0,76.90471659529723,0.0,5,0,0.0
411,1,0.9999999,29,1,0.158239509,4884.0,6,5,0,1,1,56.82961823529995,38.8683868246278,2,0,0.0
412,0,0.145230201,48,0,0.423934608,12600.0,19,0,2,1,1,86.00489598484491,34.543527851183526,2,0,0.0
413,1,0.423096151,25,0,0.821571238,750.0,7,0,0,1,0,100.23431371140305,42.36570553784801,0,0,0.0
414,0,0.9999999,28,2,3.0,,5,3,0,2,3,82.21040166163507,0.0,3,1,0.0
415,1,0.017410791,53,0,0.020505309,2730.0,3,0,0,1,2,46.555482344253065,0.0,4,1,513.5091957335572
416,1,0.9999999,33,0,0.23875225,3333.0,7,1,0,2,2,81.75805989790624,175.0901498590967,1,1,0.0
417,1,0.9999999,35,0,3.0,,1,2,0,1,4,109.83318805062989,130.7738477326128,2,0,0.0
418,0,0.9999999,42,0,0.633788038,1905.0,3,1,0,1,0,110.1948821854615,0.0,5,0,0.0
419,0,1.279819471,61,4,3.0,,11,3,0,1,0,73.32153083095824,0.0,4,1,545.7139925197864
420,1,0.530173931,48,4,3.0,,8,2,1,1,3,78.58999514473382,4.257615976476956,3,0,0.0
421,1,0.013298473,43,0,0.292275882,6770.0,7,0,2,1,0,89.96048567267877,201.52336550585864,1,0,0.0
422,1,0.243981355,60,0,0.300925926,8423.0,16,0,1,1,1,76.47789886212604,35.9856297839636,2,1,540.6688469405603
423,1,0.0,59,0,3.0,,12,0,1,1,1,80.48851930688163,90.96732895738027,4,1,527.0692413302752
424,0,0.9999999,37,1,0.903628792,1680.0,5,0,1,1,2,81.19385102550731,0.0,4,0,0.0
425,0,0.007984032,50,1,0.488446411,4067.0,10,2,1,4,1,60.16147946167946,133.74114992575554,3,0,0.0
426,0,1.064895598,50,2,0.501596517,3444.0,7,0,1,2,3,93.3380545780816,79.69894711223559,5,1,0.0
427,1,1.044014302,47,0,3.0,,7,2,0,3,0,57.8995862301054,94.52550762944566,2,1,0.0
428,1,0.0,71,0,3.0,,10,0,1,1,1,42.85162690078618,201.9482412477465,0,1,571.9991589387931
429,0,0.550898204,44,0,0.075291622,6600.0,5,1,0,1,1,77.77856179472059,49.48780244022426,4,1,0.0
430,0,0.9999999,54,98,0.0,,0,98,0,98,0,71.83320638931067,65.21202857308339,5,1,558.1119247642032
431,0,0.888211179,53,7,0.478577674,3430.0,13,3,1,4,0,66.06937536152275,107.93482548642524,3,0,555.3566403039201
432,0,0.686054295,45,4,1.929207921,2019.0,15,1,2,1,0,67.7445910819938,0.0,5,0,0.0
433,1,0.055554012,45,0,0.2639904,9166.0,6,0,2,1,0,119.15790136697312,91.79807475943946,2,1,0.0
434,1,0.436881438,40,1,0.015996001,4000.0,1,1,0,1,3,58.92199194384639,35.55005567536364,4,0,0.0
435,0,0.9999999,27,98,0.0,7840.0,0,98,0,98,0,78.30472280093421,99.94716730553657,0,0,0.0
436,1,0.9999999,23,98,0.0,,0,98,0,98,0,66.49102135414694,2.9750280350785587,1,1,0.0
437,0,0.849620051,65,1,0.811621368,3200.0,8,0,2,1,0,92.64170064346544,84.03247286553946,1,1,521.9204750864659
438,0,0.11458731,61,1,0.647720175,1600.0,14,0,3,1,2,79.00205659697053,0.0,0,0,580.7268282927848
439,0,1.020368966,53,2,0.681663667,5000.0,9,8,2,4,4,80.93908909726335,65.4477586162166,3,1,523.8131279208375
440,1,0.539908529,59,0,0.58400516,3100.0,9,0,0,2,0,65.43525034287063,227.3766502204858,1,0,523.396374981113
441,1,0.73219068,31,0,0.084327437,2430.0,1,0,0,1,1,48.90536129370056,0.0,1,1,0.0
442,0,0.9999999,27,98,0.018490755,2000.0,0,98,0,98,3,68.39930760830126,156.86830357085788,5,1,0.0
443,0,0.9999999,49,2,0.780982906,4679.0,6,4,2,3,1,88.83549549092045,224.4107575934259,4,1,0.0
444,1,1.066927423,30,2,0.269005848,1880.0,8,0,0,3,0,57.75687909004584,116.87894490653863,0,1,0.0
445,1,0.9999999,23,98,0.0,1.0,0,98,0,98,0,0.3,0.1,1,1,0.0
446,1,0.704474676,31,1,0.42087729,1800.0,11,0,0,5,0,64.27602655884945,28.715733902216183,2,0,0.0
447,0,0.799712358,51,0,0.287638669,3785.0,10,1,0,1,0,68.70786843082413,0.0,1,0,582.9746156998451
448,0,1.010430248,32,1,0.313493866,2200.0,5,1,0,2,4,67.93032953349828,170.22468292225253,4,1,0.0
449,1,0.9999999,49,1,0.447248655,7250.0,7,0,1,3,0,45.30319038340738,0.0,4,1,0.0
450,0,0.448264368,60,2,0.467914439,2617.0,11,0,1,1,0,77.36308825942774,261.7,2,1,548.8783192705333
451,1,0.963407319,44,2,3.0,,8,0,3,2,0,86.82749334582186,0.0,1,1,0.0
452,1,0.033932136,28,2,0.407216495,1745.0,4,0,0,3,0,69.730420992646,0.0,0,0,0.0
453,0,0.945346698,55,4,1.608956417,2500.0,17,0,1,6,1,130.38447449158457,80.5617296141954,3,0,523.7203416663351
454,0,0.786485406,44,0,0.291709578,3883.0,7,2,0,2,1,85.65801671093634,0.0,5,1,0.0
455,1,0.638722555,42,0,3.0,,1,0,0,1,0,89.89933346694731,0.0,2,0,0.0
456,1,0.9999999,21,98,0.0,,0,98,0,98,0,38.08883943166252,219.4841710807676,2,1,0.0
457,1,0.822763573,42,0,0.254824875,5595.0,9,0,0,5,2,84.46787350557055,70.4590110714017,4,0,0.0
458,1,1.219948247,52,1,0.152700978,2350.0,3,4,0,1,0,87.08288118402211,172.33353076918792,3,0,567.9907629057305
459,0,0.9999999,21,98,0.0,,0,98,0,98,0,81.73033191342572,70.51468134979758,5,0,0.0
460,0,0.9999999,62,98,0.0,2400.0,0,98,0,98,0,74.06001833930914,168.3698699934395,5,1,542.1934029513938
461,0,0.632801363,63,1,1.272959777,4300.0,21,0,2,1,0,86.60966094431777,92.59801112976606,0,0,531.6884885060279
462,0,0.9999999,53,98,0.0,1900.0,0,98,0,98,0,68.44867142597866,106.85097972391068,3,1,545.2281243230432
463,1,0.9999999,30,0,0.171531387,2500.0,1,0,0,2,0,63.30913472504206,0.0,3,1,0.0
464,0,0.989273702,31,1,0.23608903,3773.0,7,0,0,1,0,70.31869564671689,91.85851623137208,1,0,0.0
465,1,0.190301616,38,1,0.519807479,2700.0,7,3,1,2,1,73.5951300556688,0.0,1,1,0.0
466,1,0.9999999,51,98,0.0,7500.0,0,98,0,98,1,81.07624237672525,115.69887599984374,0,0,549.4193669048777
467,1,0.380952381,44,5,0.029590761,46500.0,7,0,1,4,2,89.41731768807063,127.41771613808514,2,1,0.0
468,0,1.119601329,45,0,0.010347271,7054.0,1,0,0,1,1,67.1323802246853,115.9712196613962,3,0,0.0
469,1,0.078110881,30,0,0.019876628,5835.0,4,0,0,1,0,38.74925970035973,0.0,2,0,0.0
470,1,0.867618152,60,1,0.080409966,12000.0,6,0,0,2,0,66.80459895042998,0.0,3,1,509.2579973266253
471,0,1.260923845,47,2,3.0,,5,3,2,1,0,73.35039756640609,0.0,1,0,0.0
472,1,0.9999999,21,98,0.0,,0,98,0,98,0,71.9526956591992,111.82918091252732,3,0,0.0
473,0,0.910699535,69,5,3.0,2601.0,14,1,2,5,1,83.2965111170751,0.0,3,1,545.3657012117898
474,1,0.895699148,47,1,0.471958321,6525.0,9,0,1,1,1,86.95254929382571,194.4149100871769,2,0,0.0
475,1,0.074629133,73,0,3.0,,5,0,0,1,0,45.20410740328363,75.91979778958749,0,0,543.5717142927326
476,1,0.045542262,71,1,3.0,,19,0,0,1,0,72.64482789829734,6.959767422234137,1,1,561.8237813190262
477,1,0.987367106,56,0,0.613832059,14516.0,21,0,2,1,0,97.5249759886956,93.69468670093872,1,0,529.1709091564156
478,0,0.960968558,45,2,3.0,,9,5,3,1,0,62.60106395578404,16.90353561962945,4,1,0.0
479,0,0.0,30,0,0.137106611,4098.0,4,3,0,1,1,86.99047955249141,0.0,1,1,0.0
480,1,0.503207674,53,1,0.122604832,7201.0,10,0,0,1,0,75.84898731069498,35.509728086371084,2,0,526.9258879991888
481,0,0.159980306,51,0,0.178535718,9000.0,8,0,0,1,0,79.51438629301785,99.26928421074354,0,1,538.7315932779549
482,0,0.6922012,47,1,3.0,,3,1,1,1,3,70.56482567362154,114.69050026125014,1,0,0.0
483,1,0.686204699,48,1,0.614950022,2300.0,8,1,0,2,1,79.43029414454938,131.8487970434421,3,1,0.0
484,1,0.452989093,58,0,0.27072758,6500.0,13,0,3,1,0,99.52029647865396,39.99246086143516,1,0,526.7774191809715
485,1,0.0,43,2,0.01059788,5000.0,18,0,0,1,0,70.8391252934112,158.36251337202734,0,1,0.0
486,1,0.0,38,0,0.452364941,4460.0,3,1,1,1,0,60.550231214840686,0.0,0,0,0.0
